student_id,ssc_percentage,hsc_percentage,degree_percentage,cgpa,aptitude_test_score,technical_skill_score,soft_skills_rating,attendance_percentage,backlogs,internships,projects,certifications,work_experience_months,gender,placement_training,extracurricular_activities,placement_status,department
8109,56.5,57.6,51.9,5.86,59,72,3.3,79.3,1,0,3,3,2,Male,Yes,Yes,NotPlaced,ME
8110,59.4,69.6,58.4,7.36,60,69,3.5,77.5,2,2,3,0,15,Male,Yes,No,Placed,CE
8111,60.6,61.1,66.6,6.74,66,42,3.6,68.9,2,0,1,1,1,Male,Yes,Yes,NotPlaced,EE
8112,65.0,48.9,68.0,7.72,85,69,3.6,81.7,0,1,2,6,6,Male,Yes,Yes,Placed,IT
8113,75.4,67.0,78.7,8.14,96,84,3.7,81.9,0,1,2,4,6,Female,No,Yes,Placed,CE
8114,67.1,76.1,66.9,7.81,69,61,2.9,76.3,4,0,3,0,3,Female,No,Yes,NotPlaced,ChemE
8115,93.7,93.2,87.8,9.56,96,87,4.6,91.7,0,0,3,3,2,Male,No,Yes,Placed,EE
8116,80.4,89.7,72.3,8.76,86,64,3.7,84.1,0,1,0,3,6,Male,No,Yes,Placed,CS
8117,60.7,99.0,76.0,8.05,85,89,2.7,91.8,0,0,3,4,3,Male,Yes,Yes,Placed,CS
8118,60.0,58.9,49.2,6.05,62,73,3.5,82.2,0,0,1,0,0,Male,No,Yes,NotPlaced,ME
8119,78.7,70.5,78.1,6.72,68,69,3.7,84.3,0,1,1,1,11,Male,Yes,Yes,Placed,ChemE
8120,68.9,71.6,71.5,6.59,50,58,2.7,92.3,0,0,2,0,0,Male,No,No,NotPlaced,CE
8121,68.1,66.2,79.2,7.29,74,59,4.8,86.7,0,2,0,3,18,Male,Yes,Yes,Placed,ME
8122,83.4,82.5,68.3,7.36,69,72,3.4,73.1,2,3,3,1,17,Female,No,No,Placed,CS
8123,70.1,77.5,81.8,8.13,62,33,4.8,86.8,0,0,0,2,0,Female,Yes,Yes,NotPlaced,EE
8124,75.6,89.9,71.7,7.8,73,75,3.7,91.6,0,2,2,2,15,Male,No,Yes,Placed,EE
8125,73.3,58.7,71.8,7.1,84,67,5.0,84.9,0,1,0,1,6,Female,No,Yes,NotPlaced,CS
8126,68.3,57.4,55.7,6.69,53,50,4.0,77.2,0,0,0,1,6,Male,Yes,Yes,NotPlaced,EE
8127,69.5,57.6,54.6,6.57,63,96,3.0,83.6,0,1,2,3,4,Female,No,Yes,Placed,CS
8128,62.7,49.4,51.8,6.62,51,71,3.1,67.4,2,1,0,0,12,Female,No,Yes,NotPlaced,ChemE
8129,75.4,71.2,68.7,6.41,69,81,3.3,82.9,3,1,3,1,5,Male,No,Yes,NotPlaced,CS
8130,58.3,61.8,66.7,7.03,67,92,3.0,84.9,0,2,8,2,6,Female,No,No,Placed,ECE
8131,89.3,86.8,67.8,8.41,51,34,4.0,77.1,2,0,0,3,6,Female,No,No,Placed,CE
8132,45.7,61.6,70.7,7.17,72,75,3.6,85.3,0,1,2,0,5,Male,Yes,Yes,Placed,ME
8133,87.6,72.4,72.3,7.74,65,89,4.3,97.9,0,1,2,8,5,Female,Yes,No,Placed,EE
8134,65.8,86.1,62.3,7.28,57,59,3.2,84.3,1,0,1,1,0,Male,Yes,No,NotPlaced,ME
8135,73.5,57.8,64.7,7.4,74,51,3.6,83.0,1,0,1,0,2,Male,No,Yes,NotPlaced,EE
8136,82.5,63.5,61.7,7.4,60,62,3.1,81.7,0,1,1,1,10,Male,Yes,No,NotPlaced,CE
8137,81.1,50.7,70.4,8.38,83,92,3.2,91.7,0,4,6,5,27,Male,Yes,No,Placed,ECE
8138,75.7,67.4,67.4,7.09,74,75,2.8,84.3,1,1,2,1,9,Female,No,Yes,Placed,CS
8139,77.6,74.6,70.7,7.72,76,45,3.5,77.3,0,0,1,3,0,Female,No,No,Placed,ME
8140,57.8,69.7,69.6,7.18,82,78,3.8,85.1,0,2,2,3,13,Male,Yes,Yes,Placed,EE
8141,56.7,65.1,68.5,6.9,66,52,4.1,75.4,1,2,4,0,13,Male,Yes,No,NotPlaced,CE
8142,65.9,54.1,64.4,6.47,49,67,1.9,76.9,0,0,1,1,1,Female,No,No,NotPlaced,ME
8143,45.0,45.0,48.0,5.11,36,49,3.2,79.3,3,0,0,1,4,Male,No,Yes,NotPlaced,ME
8144,86.7,85.2,79.3,8.79,88,82,3.7,100.0,0,0,8,2,0,Female,No,No,Placed,ECE
8145,70.5,58.4,63.4,5.8,69,34,4.8,86.5,2,0,0,2,0,Male,Yes,Yes,NotPlaced,CS
8146,64.3,53.8,49.4,5.72,49,32,4.1,65.1,3,0,0,0,1,Male,No,Yes,NotPlaced,ECE
8147,58.5,59.8,61.0,6.39,69,87,4.2,89.5,1,2,0,1,9,Male,Yes,Yes,Placed,CE
8148,73.2,67.9,69.9,7.3,72,80,3.6,67.9,1,0,3,0,1,Male,No,Yes,Placed,IT
8149,45.0,45.0,50.9,5.76,54,54,3.1,71.9,1,0,0,0,2,Male,No,Yes,NotPlaced,ChemE
8150,66.1,70.8,77.4,8.03,74,85,4.4,92.5,0,3,1,3,13,Female,Yes,Yes,Placed,EE
8151,66.8,72.1,65.9,7.62,71,57,3.8,71.3,0,1,1,0,6,Female,Yes,No,Placed,ME
8152,80.3,69.2,71.8,8.98,75,70,3.1,82.4,1,1,1,3,4,Male,No,No,Placed,IT
8153,55.4,58.6,50.9,6.32,49,67,3.4,73.5,2,0,1,0,3,Male,No,Yes,NotPlaced,ME
8154,82.9,69.4,83.2,8.64,74,65,3.4,98.7,0,0,2,3,0,Male,No,No,Placed,CS
8155,72.7,70.6,74.1,7.36,76,84,4.8,68.8,1,1,3,0,9,Male,Yes,No,Placed,ECE
8156,75.1,68.1,63.7,6.83,70,73,4.8,83.3,1,0,3,1,0,Female,Yes,No,Placed,CE
8157,70.0,56.1,55.2,6.48,81,80,2.4,76.4,0,0,3,3,0,Female,No,No,Placed,CS
8158,60.0,73.5,68.9,7.13,60,58,2.2,82.2,0,1,2,1,5,Female,No,No,NotPlaced,ME
8159,72.7,77.8,63.6,6.97,67,66,3.6,79.1,0,0,2,3,7,Male,No,Yes,Placed,ME
8160,58.1,56.5,56.9,6.9,50,68,3.9,88.9,1,1,1,0,10,Male,Yes,No,NotPlaced,ME
8161,62.4,55.0,55.3,6.25,55,57,2.9,77.3,1,0,2,2,0,Female,Yes,No,NotPlaced,ChemE
8162,82.7,95.3,86.6,8.83,61,60,2.8,97.1,0,1,0,1,9,Female,Yes,No,Placed,CE
8163,80.9,54.6,65.6,7.54,76,75,3.6,74.1,2,1,5,1,11,Female,No,No,Placed,CS
8164,68.2,60.2,53.8,7.06,68,56,3.2,72.5,1,0,0,0,0,Male,No,No,NotPlaced,CS
8165,69.2,70.0,72.3,7.69,79,66,3.1,77.9,0,0,1,1,2,Male,No,No,Placed,ChemE
8166,62.6,70.0,63.2,6.14,56,40,2.5,80.0,2,0,1,2,4,Male,No,Yes,NotPlaced,ME
8167,99.0,79.2,70.0,8.05,83,56,4.4,84.6,0,0,0,1,3,Female,Yes,Yes,Placed,ChemE
8168,63.4,74.3,69.2,7.56,64,79,3.7,87.1,0,2,2,1,9,Male,No,Yes,Placed,ChemE
8169,66.9,63.6,64.7,7.04,73,62,3.7,73.8,0,1,1,1,6,Male,No,No,NotPlaced,EE
8170,70.0,80.8,74.4,7.49,90,53,3.3,79.1,0,1,0,4,8,Male,No,Yes,Placed,IT
8171,59.7,56.8,56.0,6.77,72,68,3.2,84.7,1,0,2,0,0,Male,Yes,Yes,Placed,CE
8172,65.6,78.4,63.7,7.7,66,67,3.8,85.1,0,1,1,1,6,Male,No,Yes,Placed,CE
8173,70.4,69.7,55.9,7.98,65,83,3.4,59.8,0,0,0,1,0,Male,No,Yes,NotPlaced,EE
8174,67.9,45.0,63.0,5.97,65,68,2.8,61.3,3,0,3,0,7,Female,No,No,NotPlaced,CS
8175,56.2,66.1,56.9,7.41,76,93,3.9,84.9,0,4,3,2,18,Male,Yes,No,Placed,CS
8176,60.9,66.7,54.2,7.04,58,49,3.1,72.7,0,0,1,1,3,Female,No,No,NotPlaced,CE
8177,69.4,63.7,71.9,7.85,65,67,3.0,87.4,0,1,2,1,11,Male,Yes,No,Placed,ChemE
8178,57.6,56.9,62.0,6.7,45,61,3.1,75.6,2,0,1,1,2,Female,No,No,NotPlaced,ChemE
8179,75.9,66.9,68.5,7.36,73,67,3.4,82.6,0,1,3,1,7,Female,Yes,Yes,NotPlaced,ME
8180,78.6,79.1,85.5,8.69,92,79,3.1,91.3,0,2,0,2,10,Female,Yes,Yes,Placed,CE
8181,63.7,74.5,76.5,7.51,78,70,3.4,85.8,3,1,1,1,8,Male,Yes,No,NotPlaced,IT
8182,80.5,70.5,79.3,6.84,68,61,2.4,81.8,0,1,1,3,8,Male,No,Yes,NotPlaced,EE
8183,75.4,53.1,68.2,6.99,62,52,3.4,78.7,0,1,1,0,9,Female,Yes,No,Placed,EE
8184,66.9,81.1,63.4,7.28,69,79,3.0,85.5,0,2,2,2,12,Male,No,No,NotPlaced,IT
8185,69.4,71.9,74.5,7.25,68,63,4.4,78.3,1,1,3,1,13,Male,Yes,No,Placed,CS
8186,85.2,87.6,88.1,8.61,96,78,4.4,80.3,0,1,3,1,7,Male,Yes,No,Placed,ME
8187,68.5,85.6,59.8,7.33,76,69,2.9,79.2,2,1,3,2,10,Male,No,Yes,NotPlaced,EE
8188,79.2,85.0,76.0,8.06,80,56,4.1,87.9,0,1,1,1,7,Female,Yes,Yes,Placed,IT
8189,72.8,69.5,54.8,6.63,65,67,4.0,90.4,0,1,3,2,6,Male,Yes,Yes,Placed,ECE
8190,80.3,87.6,74.0,8.82,65,62,3.6,92.2,0,0,2,3,1,Male,Yes,Yes,Placed,ChemE
8191,69.7,71.9,58.9,8.01,48,64,4.3,85.7,0,1,3,0,5,Male,Yes,Yes,Placed,ME
8192,65.3,71.2,67.8,7.19,56,56,4.5,86.3,0,2,0,4,8,Male,No,Yes,Placed,EE
8193,79.3,77.1,74.5,7.36,72,93,3.0,77.3,2,1,2,2,6,Female,Yes,No,Placed,CS
8194,63.1,56.0,63.0,6.26,50,40,3.9,78.1,0,0,0,0,2,Female,Yes,Yes,NotPlaced,ME
8195,52.9,72.5,58.0,6.33,53,56,4.0,80.7,1,0,0,2,0,Male,No,Yes,NotPlaced,CS
8196,52.2,68.1,58.4,6.61,50,60,3.7,79.9,1,0,0,3,6,Male,No,No,NotPlaced,EE
8197,71.0,53.1,76.0,7.78,60,94,5.0,92.8,0,0,2,1,5,Male,No,Yes,Placed,CS
8198,82.7,80.7,70.0,8.05,56,62,3.6,83.5,0,1,3,3,4,Female,Yes,Yes,Placed,ECE
8199,87.0,70.6,71.9,8.3,71,59,4.2,90.1,0,0,1,2,0,Male,Yes,No,NotPlaced,ChemE
8200,92.3,87.8,88.0,8.72,87,89,5.0,91.8,0,2,2,3,11,Male,Yes,Yes,Placed,CE
8201,66.5,51.8,66.9,6.99,75,64,3.0,74.8,1,0,2,6,0,Male,Yes,Yes,Placed,ME
8202,96.5,80.2,88.2,8.67,84,91,4.4,87.0,0,2,2,3,17,Female,Yes,Yes,Placed,IT
8203,65.1,65.3,69.7,7.6,45,41,2.9,86.6,0,1,0,0,5,Female,No,No,Placed,CE
8204,61.1,65.2,58.0,6.7,57,58,2.5,79.7,2,1,0,3,7,Male,No,No,NotPlaced,ECE
8205,60.7,64.3,75.0,8.01,75,78,4.7,78.6,1,0,0,2,6,Male,No,Yes,Placed,CE
8206,71.1,54.5,75.2,7.71,45,55,4.0,94.6,0,0,1,0,3,Female,No,No,Placed,ME
8207,64.3,64.5,67.3,6.88,83,77,4.5,87.9,0,1,4,2,4,Male,Yes,No,Placed,ME
8208,80.4,63.8,70.4,6.58,67,61,2.7,69.4,1,0,0,2,9,Female,No,No,NotPlaced,EE
8209,89.1,82.9,76.5,8.22,95,89,3.3,76.0,0,1,4,1,5,Female,Yes,Yes,Placed,ECE
8210,58.8,56.2,49.6,5.0,53,58,3.0,81.8,1,0,2,0,0,Female,No,No,NotPlaced,EE
8211,58.9,45.9,52.1,5.5,54,74,2.5,72.5,0,1,1,0,8,Male,Yes,No,Placed,ECE
8212,67.8,72.4,79.0,7.17,68,68,3.9,79.5,0,1,2,0,7,Female,Yes,Yes,NotPlaced,CE
8213,55.1,86.5,76.1,7.23,71,74,2.7,77.7,0,0,0,0,5,Male,No,Yes,Placed,ME
8214,72.4,85.8,77.3,8.08,80,60,3.4,88.2,0,0,1,2,3,Female,No,No,NotPlaced,ME
8215,73.3,50.2,59.8,6.52,56,61,2.1,78.6,0,1,1,1,11,Male,Yes,No,NotPlaced,ME
8216,83.1,98.3,71.0,7.54,79,64,4.5,76.4,0,3,2,2,14,Female,No,No,Placed,EE
8217,63.8,73.6,62.0,7.04,74,70,3.6,85.7,2,0,1,2,1,Female,No,No,NotPlaced,IT
8218,82.1,87.7,70.7,7.73,70,54,2.9,85.3,0,2,1,0,11,Male,Yes,No,Placed,ME
8219,75.6,65.4,76.3,8.27,81,85,4.1,82.4,0,1,2,4,7,Female,No,No,Placed,ECE
8220,48.8,50.6,54.1,5.92,55,40,3.2,71.1,0,0,1,1,2,Male,No,Yes,NotPlaced,EE
8221,72.3,69.1,56.1,7.08,53,62,2.7,80.6,1,0,4,1,5,Male,Yes,Yes,NotPlaced,ECE
8222,51.2,45.0,48.0,5.78,35,39,3.2,76.6,2,0,1,1,7,Male,No,No,NotPlaced,CE
8223,76.0,70.3,63.3,7.27,54,69,3.2,66.3,1,0,2,1,3,Female,No,No,NotPlaced,ChemE
8224,62.2,88.4,76.3,8.63,68,70,4.9,90.2,0,0,0,3,3,Male,No,Yes,Placed,CE
8225,70.5,70.3,74.2,7.82,73,68,3.4,95.1,0,1,3,0,7,Female,Yes,Yes,Placed,EE
8226,83.7,91.5,71.2,8.39,62,52,2.3,87.7,0,0,0,0,3,Male,No,No,NotPlaced,IT
8227,70.6,70.1,57.2,6.91,51,47,3.2,63.5,0,0,1,0,1,Male,No,Yes,NotPlaced,CE
8228,70.6,55.3,64.2,6.61,78,68,4.3,73.6,0,0,5,3,0,Male,No,Yes,Placed,ChemE
8229,85.6,75.5,85.1,8.54,86,82,4.2,81.4,0,0,1,2,0,Female,No,Yes,NotPlaced,CE
8230,84.6,91.4,78.6,9.18,92,77,3.9,90.0,0,0,3,5,4,Male,Yes,Yes,Placed,ECE
8231,62.3,63.1,70.7,7.73,71,75,3.3,82.6,0,2,1,1,16,Male,Yes,No,Placed,ME
8232,73.3,83.0,75.3,7.61,63,85,3.2,69.5,0,2,4,2,13,Female,No,No,Placed,EE
8233,79.9,81.6,81.8,8.2,99,77,4.6,76.1,2,0,0,3,3,Male,Yes,Yes,Placed,CS
8234,66.3,62.2,52.6,5.93,62,57,5.0,69.5,1,0,0,0,8,Male,No,Yes,NotPlaced,ECE
8235,79.3,73.8,83.3,8.5,70,55,4.0,76.7,0,2,2,2,10,Male,Yes,Yes,Placed,ECE
8236,65.5,69.7,69.3,6.93,68,60,4.0,75.2,1,0,0,2,5,Female,No,Yes,Placed,ME
8237,48.7,68.7,63.3,6.06,49,44,2.9,72.4,0,0,0,0,3,Female,No,No,NotPlaced,EE
8238,82.0,71.7,80.8,7.43,83,65,4.4,82.6,0,3,3,2,22,Male,No,Yes,Placed,CS
8239,84.3,83.0,77.4,8.27,75,67,2.6,77.4,0,1,0,2,11,Female,No,Yes,NotPlaced,ECE
8240,69.2,75.1,54.4,5.32,49,49,3.8,72.8,0,0,1,1,0,Male,Yes,No,NotPlaced,ME
8241,64.4,72.4,72.6,7.24,74,62,2.7,89.7,0,3,1,2,24,Male,No,No,NotPlaced,CE
8242,62.2,54.4,51.8,5.95,62,57,1.5,80.8,0,0,1,3,2,Female,Yes,No,NotPlaced,EE
8243,52.3,50.0,54.6,5.55,41,38,2.8,67.6,1,0,0,0,0,Female,No,No,NotPlaced,ME
8244,70.2,51.0,62.8,5.7,70,75,3.5,80.0,0,1,1,1,4,Female,No,Yes,NotPlaced,ME
8245,95.6,62.7,70.0,7.34,58,64,3.7,90.9,0,2,0,2,15,Female,Yes,Yes,Placed,ECE
8246,87.8,82.6,67.3,8.46,86,82,4.7,91.2,0,0,3,2,2,Female,Yes,Yes,Placed,CS
8247,68.3,79.8,70.4,7.21,72,68,5.0,77.7,0,2,2,1,8,Female,No,Yes,Placed,ECE
8248,71.3,67.8,70.7,7.71,68,58,2.5,86.3,1,0,1,2,0,Male,No,No,Placed,EE
8249,73.5,82.2,70.5,8.21,81,68,3.1,77.2,0,0,1,3,0,Female,No,Yes,NotPlaced,CS
8250,68.6,72.4,63.9,7.06,52,46,3.7,92.4,0,1,1,4,5,Male,Yes,Yes,NotPlaced,ChemE
8251,63.7,66.9,66.3,7.85,80,75,4.1,76.1,0,1,3,2,10,Female,No,Yes,Placed,EE
8252,89.5,81.6,88.8,9.08,84,68,4.5,85.2,0,0,1,3,5,Female,Yes,No,Placed,ECE
8253,57.6,60.4,70.2,7.74,65,72,3.4,74.4,1,0,3,2,10,Female,Yes,No,Placed,IT
8254,80.0,98.0,96.0,9.22,86,97,4.1,100.0,0,0,3,1,5,Female,Yes,Yes,Placed,CS
8255,77.1,59.6,60.3,6.02,74,59,3.1,81.9,1,2,1,2,11,Male,No,Yes,NotPlaced,IT
8256,72.0,79.9,73.6,7.31,59,46,2.3,96.9,0,1,0,2,10,Male,Yes,No,NotPlaced,EE
8257,79.6,66.3,63.4,7.37,71,91,3.8,80.6,1,2,3,1,8,Female,No,Yes,Placed,ECE
8258,62.7,58.8,71.5,6.68,70,79,4.7,77.5,1,1,2,1,8,Female,No,Yes,Placed,ECE
8259,68.3,88.9,79.0,8.49,90,97,4.3,91.0,0,1,5,3,13,Male,Yes,Yes,Placed,CE
8260,57.9,47.2,71.1,6.55,54,45,3.0,83.1,0,1,0,2,11,Male,No,No,NotPlaced,IT
8261,91.0,66.4,76.8,7.39,57,66,4.2,78.6,2,1,1,1,10,Female,Yes,Yes,NotPlaced,CE
8262,55.5,57.1,59.7,7.01,72,86,2.5,76.8,0,1,3,3,8,Female,No,No,NotPlaced,EE
8263,79.4,76.0,61.5,7.06,65,60,2.9,80.0,0,0,1,1,5,Male,No,No,NotPlaced,ME
8264,66.6,75.3,56.7,5.79,66,65,3.7,82.4,0,1,2,1,7,Male,No,Yes,Placed,ME
8265,64.9,64.7,53.6,6.71,61,66,4.0,70.0,0,1,1,1,10,Female,No,Yes,Placed,ChemE
8266,54.5,52.3,57.8,6.12,39,37,3.9,75.7,3,0,0,0,0,Male,Yes,No,NotPlaced,ME
8267,73.1,92.1,77.0,8.27,69,75,3.8,87.4,1,1,2,3,10,Male,Yes,Yes,Placed,CS
8268,74.7,62.8,70.8,7.1,68,58,3.0,80.3,0,0,1,3,5,Female,No,No,Placed,ME
8269,85.4,62.9,72.5,7.44,76,63,3.3,85.7,0,0,1,1,1,Female,No,No,Placed,EE
8270,79.1,60.2,79.3,8.39,65,56,3.3,68.0,1,1,0,3,6,Female,No,Yes,Placed,CE
8271,75.4,68.5,66.4,7.09,63,58,3.0,86.3,0,1,1,2,4,Male,No,No,NotPlaced,EE
8272,80.0,68.3,79.6,9.07,73,77,4.3,91.2,0,0,4,2,2,Male,Yes,Yes,Placed,ECE
8273,79.9,72.5,60.8,6.53,61,68,3.9,68.0,1,0,2,1,2,Female,Yes,Yes,NotPlaced,ME
8274,84.6,77.1,84.2,8.51,88,73,4.0,80.7,0,1,2,5,5,Male,No,Yes,Placed,CS
8275,99.0,73.7,80.5,8.44,77,82,4.2,82.4,0,2,1,6,18,Male,No,Yes,Placed,CS
8276,65.4,79.5,74.1,7.44,80,74,4.9,88.9,0,1,2,2,10,Male,No,Yes,Placed,IT
8277,72.5,77.8,65.9,7.87,64,59,3.0,68.1,4,2,2,1,14,Male,Yes,Yes,Placed,ChemE
8278,70.9,73.5,57.8,6.4,56,68,4.6,78.4,3,0,2,0,4,Female,No,Yes,NotPlaced,EE
8279,62.3,45.0,48.0,6.35,62,71,3.8,71.5,0,3,4,1,12,Male,Yes,No,Placed,ECE
8280,86.9,66.7,78.8,9.24,88,82,4.6,83.1,1,1,2,0,6,Male,No,Yes,Placed,EE
8281,53.7,70.3,51.4,5.72,59,82,2.9,71.8,4,0,0,1,6,Female,No,Yes,NotPlaced,CE
8282,65.4,45.0,67.9,6.61,72,80,4.6,90.5,2,3,3,2,25,Male,Yes,No,Placed,ECE
8283,59.1,53.2,64.7,6.85,62,57,4.3,91.7,1,0,1,1,4,Male,Yes,Yes,NotPlaced,ChemE
8284,72.1,71.2,75.9,6.74,77,58,3.9,100.0,0,2,1,2,12,Male,Yes,No,Placed,ME
8285,57.9,45.5,64.0,6.28,54,53,3.9,81.9,1,0,2,1,0,Male,No,Yes,NotPlaced,EE
8286,63.3,66.4,62.9,6.55,62,61,3.2,68.5,3,0,3,0,1,Female,No,No,Placed,IT
8287,76.5,60.7,64.9,7.19,74,66,3.4,84.4,1,0,1,1,0,Male,Yes,Yes,Placed,CE
8288,58.9,74.6,65.8,7.21,44,56,3.9,81.0,0,0,0,1,1,Female,No,No,NotPlaced,ChemE
8289,56.9,76.5,67.6,6.93,57,49,2.7,82.4,0,2,0,3,7,Female,Yes,No,Placed,CE
8290,65.9,70.1,63.7,6.34,71,61,2.8,80.7,0,0,1,2,2,Male,Yes,No,NotPlaced,ME
8291,93.7,73.5,75.0,7.11,76,74,4.1,80.1,0,1,0,2,5,Male,Yes,Yes,Placed,ECE
8292,76.0,61.9,66.1,7.54,63,72,3.1,91.4,0,0,1,6,2,Male,Yes,Yes,Placed,ME
8293,65.1,68.2,78.8,7.68,74,79,3.7,85.4,1,1,1,2,8,Male,Yes,No,Placed,CE
8294,66.2,50.3,58.0,5.99,58,53,4.5,91.6,0,1,1,2,9,Male,Yes,No,NotPlaced,ECE
8295,71.5,85.8,69.2,7.89,76,58,2.4,72.7,2,1,2,1,3,Female,No,No,Placed,ECE
8296,73.4,70.9,71.5,7.21,62,69,3.6,76.7,1,0,2,1,0,Male,No,Yes,NotPlaced,CE
8297,69.5,53.2,70.7,6.47,70,61,3.6,66.0,1,0,1,0,1,Female,No,No,NotPlaced,EE
8298,86.3,96.4,81.2,9.13,83,78,3.6,94.2,0,2,1,5,15,Male,Yes,No,Placed,CS
8299,60.7,56.3,48.0,5.36,60,46,4.5,74.3,2,0,1,1,1,Male,Yes,No,NotPlaced,ME
8300,84.3,82.6,69.9,7.81,75,95,3.9,74.7,2,0,2,0,0,Male,Yes,Yes,NotPlaced,CE
8301,82.8,88.3,67.2,7.31,63,49,2.9,77.8,0,0,2,4,2,Male,Yes,No,Placed,CE
8302,77.1,77.4,70.0,7.07,71,69,2.6,73.4,0,0,6,1,2,Female,No,Yes,NotPlaced,ChemE
8303,70.9,58.3,75.1,6.62,66,65,3.0,68.3,0,1,1,2,12,Male,No,No,NotPlaced,ME
8304,68.1,65.6,65.0,7.66,74,91,3.6,93.0,0,2,2,4,12,Male,No,Yes,NotPlaced,ChemE
8305,58.9,94.4,59.4,7.25,60,82,4.3,80.5,2,0,2,2,0,Male,No,Yes,Placed,ECE
8306,76.3,64.9,72.6,7.68,78,49,4.6,87.5,2,2,0,3,14,Male,Yes,Yes,Placed,ME
8307,83.4,70.1,69.9,7.57,72,75,2.8,82.0,0,0,0,3,4,Female,Yes,Yes,Placed,CS
8308,72.7,63.6,72.6,6.96,49,68,3.9,82.9,0,0,3,1,3,Male,Yes,No,NotPlaced,EE
8309,69.6,55.3,60.5,6.9,57,38,2.0,72.9,2,0,0,1,5,Male,Yes,No,NotPlaced,EE
8310,73.5,84.3,80.6,8.14,77,64,3.3,83.5,0,1,1,0,7,Female,No,Yes,NotPlaced,ChemE
8311,73.7,65.9,67.3,8.09,53,48,2.5,74.5,0,0,3,0,4,Male,Yes,Yes,Placed,CE
8312,67.1,68.2,68.8,7.81,69,80,3.2,85.0,0,1,3,4,12,Female,No,No,Placed,CE
8313,70.3,72.6,68.1,7.36,76,63,2.4,73.4,1,0,1,2,2,Female,No,Yes,NotPlaced,ME
8314,94.4,84.4,82.7,9.81,86,80,2.8,86.9,0,2,1,1,13,Female,No,No,Placed,ME
8315,67.0,71.4,81.9,7.76,74,81,3.4,82.5,0,4,1,3,15,Male,Yes,Yes,Placed,IT
8316,81.0,80.1,84.2,8.57,73,74,3.2,89.8,0,0,1,1,0,Male,Yes,Yes,Placed,EE
8317,81.2,65.0,78.3,7.63,71,71,4.1,99.5,0,2,1,1,11,Male,Yes,No,Placed,CS
8318,79.8,80.5,66.8,7.28,54,61,3.7,86.4,0,4,0,1,30,Male,Yes,Yes,Placed,EE
8319,63.4,82.9,65.4,8.15,66,89,3.4,91.0,0,3,4,2,12,Male,No,Yes,Placed,CS
8320,70.2,64.2,79.3,7.62,54,82,4.6,82.3,0,2,2,2,17,Female,Yes,No,Placed,ME
8321,56.8,63.1,50.2,6.17,72,51,4.0,78.4,0,0,0,2,0,Male,Yes,Yes,NotPlaced,EE
8322,52.9,52.3,52.7,5.33,44,39,3.8,64.7,3,0,1,0,5,Male,Yes,No,NotPlaced,ME
8323,59.1,67.7,61.3,6.16,65,74,2.5,71.1,1,1,0,0,10,Male,Yes,No,NotPlaced,ChemE
8324,68.0,88.1,93.2,8.74,85,48,3.4,99.5,0,3,0,4,13,Female,Yes,Yes,Placed,IT
8325,70.4,81.2,79.0,6.94,74,66,3.4,90.1,1,1,5,1,3,Male,Yes,No,Placed,IT
8326,65.7,55.2,65.1,7.3,62,59,4.0,83.6,1,0,1,1,0,Male,Yes,Yes,Placed,CS
8327,72.2,67.6,88.2,8.29,83,63,3.1,83.7,0,2,1,2,10,Male,No,No,Placed,ChemE
8328,63.9,50.2,61.6,7.49,84,74,3.7,81.4,0,0,3,2,8,Male,Yes,Yes,Placed,ECE
8329,79.6,99.0,79.0,8.11,70,45,3.5,81.4,0,1,1,1,5,Male,Yes,No,Placed,CS
8330,74.1,78.5,77.7,6.55,61,75,3.6,83.1,1,0,0,1,0,Female,No,Yes,NotPlaced,CS
8331,62.5,82.6,64.2,7.45,63,75,2.8,84.0,0,2,1,2,14,Male,Yes,Yes,NotPlaced,CS
8332,79.4,60.9,73.1,7.31,70,95,2.7,96.5,0,0,5,5,9,Female,Yes,No,Placed,ECE
8333,67.7,64.6,61.0,5.99,51,51,3.4,76.5,2,1,1,0,7,Female,Yes,No,NotPlaced,IT
8334,66.8,56.4,71.2,7.59,58,52,4.3,81.4,0,2,0,4,8,Female,Yes,Yes,Placed,ChemE
8335,84.4,73.7,63.5,6.98,63,57,3.3,91.8,0,0,0,5,0,Male,Yes,No,Placed,IT
8336,85.9,81.6,82.3,7.85,86,79,4.1,79.3,0,0,6,3,7,Male,Yes,No,Placed,CS
8337,70.1,63.0,65.9,6.65,77,69,3.6,81.3,1,1,5,2,8,Male,No,No,Placed,ME
8338,79.1,67.9,68.3,7.93,61,70,3.1,78.2,0,1,2,0,4,Male,Yes,No,Placed,EE
8339,59.3,73.9,67.6,6.72,68,65,2.1,64.1,3,0,1,0,2,Male,Yes,No,NotPlaced,EE
8340,68.2,64.5,74.6,6.84,63,56,2.5,88.9,0,1,2,2,12,Female,Yes,No,Placed,EE
8341,81.4,86.1,70.4,7.69,76,51,3.4,87.8,0,0,0,0,1,Male,No,Yes,Placed,ME
8342,52.5,54.8,57.1,6.4,39,69,3.2,77.0,3,1,3,1,8,Male,No,No,NotPlaced,ChemE
8343,71.6,75.3,78.3,7.79,50,55,4.1,93.0,0,0,0,1,0,Female,Yes,Yes,NotPlaced,ECE
8344,76.7,74.7,76.4,7.61,59,65,2.9,90.7,0,1,2,2,6,Male,Yes,No,Placed,ME
